PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,First_name,Surname,deck,num,side,Age Interval,expenses,Transported
6665_04,Europa,False,55 Cancri e,35.0,False,0.0,2504.0,0.0,0.0,5496.0,Saiphda Disivering,Saiphda,Disivering,B,222,P,30-36,8000.0,False
2401_01,Earth,True,PSO J318.5-22,42.0,False,0.0,0.0,0.0,0.0,0.0,Luise Francock,Luise,Francock,G,388,P,42-48,0.0,True
1836_01,Earth,False,TRAPPIST-1e,23.0,False,1639.0,1218.0,0.0,1.0,0.0,Ronne Meleon,Ronne,Meleon,F,362,P,18-24,2858.0,True
8052_01,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Duana Serry,Duana,Serry,G,1302,S,6-12,0.0,False
2364_01,Earth,False,TRAPPIST-1e,44.0,False,0.0,4.0,6.0,864.0,33.0,Sta Roachez,Sta,Roachez,G,381,P,42-48,907.0,True
5767_01,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,Jonaye Josesh,Jonaye,Josesh,G,936,S,30-36,0.0,True
5061_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Furudah Patoetic,Furudah,Patoetic,C,196,S,24-30,0.0,True
3182_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,699.0,0.0,0.0,Herita Welltonces,Herita,Welltonces,F,600,S,18-24,699.0,True
8967_01,Earth,False,TRAPPIST-1e,18.0,False,13.0,822.0,27.0,0.0,46.0,Maryn Mayson,Maryn,Mayson,G,1445,S,18-24,908.0,False
8458_03,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Etamino Sempreate,Etamino,Sempreate,C,319,S,18-24,0.0,True
6565_02,Mars,False,TRAPPIST-1e,59.0,False,126.0,0.0,127.0,11.0,1393.0,Wors Emead,Wors,Emead,F,1255,S,54-60,1657.0,False
6725_01,Europa,False,TRAPPIST-1e,32.0,False,0.0,390.0,60.0,5015.0,211.0,Caphira Cratrave,Caphira,Cratrave,C,214,P,30-36,5676.0,False
1850_01,Earth,False,PSO J318.5-22,54.0,False,0.0,316.0,257.0,0.0,0.0,Troya Schwardson,Troya,Schwardson,F,356,S,54-60,573.0,False
3784_01,Earth,False,TRAPPIST-1e,77.0,False,0.0,85.75,131.0,3981.0,108.0,Ale Morrencis,Ale,Morrencis,G,618,P,72-78,4305.75,False
1149_01,Earth,False,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Lyne Logannon,Lyne,Logannon,G,178,S,6-12,0.0,True
7596_01,Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,Polaton Fralledic,Polaton,Fralledic,C,283,S,36-42,0.0,True
6825_01,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Peefox Kinad,Peefox,Kinad,F,1306,S,30-36,0.0,True
6033_01,Mars,False,TRAPPIST-1e,32.0,False,158.0,0.0,139.0,752.0,0.0,Stote Bancy,Stote,Bancy,E,384,P,30-36,1049.0,False
8018_01,Earth,False,TRAPPIST-1e,54.0,False,0.0,0.0,5.0,1268.0,26.0,Juane Popelazquez,Juane,Popelazquez,F,1532,S,54-60,1299.0,False
1552_01,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Millie Batestonley,Millie,Batestonley,G,240,S,36-42,0.0,False
5758_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Heidie Mcguirez,Heidie,Mcguirez,G,934,S,18-24,0.0,True
1584_01,Earth,False,TRAPPIST-1e,57.0,False,433.0,0.0,0.0,371.0,0.0,Paulia Thony,Paulia,Thony,F,314,P,54-60,804.0,False
5629_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Jaye Sterson,Jaye,Sterson,G,901,P,24-30,0.0,True
3741_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Tabik Pulgaly,Tabik,Pulgaly,B,117,P,24-30,0.0,True
1721_01,Earth,False,TRAPPIST-1e,15.0,False,320.0,36.0,5.0,0.0,640.0,Frandy Alest,Frandy,Alest,F,341,P,12-18,1001.0,False
0598_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Gabrin Buckeelez,Gabrin,Buckeelez,G,89,S,18-24,0.0,False
6030_01,Earth,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Armen Ellson,Armen,Ellson,G,981,S,0-6,0.0,True
8348_01,Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Minies Hotty,Minies,Hotty,E,532,P,42-48,0.0,True
2404_02,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Alatik Disheract,Alatik,Disheract,C,86,S,12-18,0.0,True
9188_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,807.0,0.0,2.0,Delley Pager,Delley,Pager,G,1481,S,24-30,809.0,False
5791_01,Earth,False,TRAPPIST-1e,46.0,False,183.0,7.0,637.0,182.0,5.0,Earlie Sancasey,Earlie,Sancasey,G,941,S,42-48,1014.0,True
3421_01,Earth,False,PSO J318.5-22,40.0,False,15.0,0.0,0.0,670.0,228.46666666666667,Lardy Burrilllins,Lardy,Burrilllins,F,704,P,36-42,913.4666666666667,False
4293_01,Earth,False,TRAPPIST-1e,52.0,False,0.0,559.0,0.0,0.0,0.0,Willy Carsoning,Willy,Carsoning,F,801,S,48-54,559.0,True
2091_01,Earth,False,TRAPPIST-1e,33.0,False,356.0,284.376,0.0,245.0,0.0,Arlie Woodwinez,Arlie,Woodwinez,F,414,P,30-36,885.376,False
6929_02,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Natha Llovers,Natha,Llovers,G,1122,P,30-36,0.0,True
4529_01,Earth,False,55 Cancri e,43.0,False,26.0,132.0,3.0,117.0,555.0,Terald Oneiles,Terald,Oneiles,G,738,S,42-48,833.0,False
4295_02,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Rowne Manda,Rowne,Manda,,,,30-36,0.0,True
4817_01,Mars,False,TRAPPIST-1e,26.0,False,17.0,0.0,746.0,394.0,0.0,Honda Emone,Honda,Emone,F,979,P,24-30,1157.0,False
7240_02,Mars,False,TRAPPIST-1e,18.0,False,49.0,0.0,2885.0,1.0,0.0,Sunk Kad,Sunk,Kad,F,1392,S,18-24,2935.0,True
6102_01,Earth,False,PSO J318.5-22,26.0,False,104.0,0.0,0.0,280.0,216.0,Jilley Figuez,Jilley,Figuez,F,1165,S,24-30,600.0,False
9151_01,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Pok Min,Pok,Min,F,1769,S,18-24,0.0,True
8597_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Patoya Moreman,Patoya,Moreman,G,1382,S,18-24,0.0,True
6213_01,Earth,False,55 Cancri e,25.0,False,258.0,0.0,306.0,311.0,24.0,Edgary Vincenton,Edgary,Vincenton,F,1280,P,24-30,899.0,True
3628_01,Earth,False,55 Cancri e,18.0,False,42.0,103.0,0.0,498.0,0.0,Vanez Hammonton,Vanez,Hammonton,F,752,P,18-24,643.0,False
4758_01,Earth,False,TRAPPIST-1e,44.0,False,248.0,0.0,0.0,0.0,623.0,Luzel Woody,Luzel,Woody,F,966,P,42-48,871.0,False
2801_01,Europa,False,TRAPPIST-1e,27.0,False,1.0,767.0,0.0,13104.0,3657.0,Taurius Frogauded,Taurius,Frogauded,B,87,P,24-30,17529.0,False
8977_01,Mars,False,55 Cancri e,51.0,False,324.0,0.0,563.0,119.0,0.0,Herk Graie,Herk,Graie,D,272,S,48-54,1006.0,False
5828_01,Earth,False,TRAPPIST-1e,21.0,False,621.0,0.0,0.0,0.0,0.0,Bethy Goldendrice,Bethy,Goldendrice,G,941,P,18-24,621.0,False
3788_01,Mars,False,TRAPPIST-1e,25.0,False,519.0,0.0,284.0,0.0,0.0,Pikes Sesa,Pikes,Sesa,D,127,P,24-30,803.0,False
7598_01,Earth,True,PSO J318.5-22,67.0,False,0.0,0.0,0.0,0.0,0.0,Danie Ingston,Danie,Ingston,G,1231,S,66-72,0.0,True
6999_01,Mars,False,TRAPPIST-1e,29.0,False,907.0,0.0,0.0,142.0,0.0,Mites Buth,Mites,Buth,E,449,P,24-30,1049.0,False
2601_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Ries Jamai,Ries,Jamai,F,536,P,24-30,0.0,True
0519_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Ryany Farleyatton,Ryany,Farleyatton,G,77,S,18-24,0.0,True
9254_01,Earth,True,PSO J318.5-22,61.0,False,0.0,0.0,0.0,0.0,0.0,Kenny Mallerez,Kenny,Mallerez,G,1502,P,60-66,0.0,False
2598_01,Mars,False,TRAPPIST-1e,37.0,False,27.0,0.0,1131.0,0.0,1318.0,Babix Scake,Babix,Scake,F,535,P,36-42,2476.0,False
5427_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Frohs Stie,Frohs,Stie,F,1118,P,18-24,0.0,True
7618_01,Earth,False,TRAPPIST-1e,18.0,False,761.0,21.0,27.0,0.0,0.0,Leenny Raney,Leenny,Raney,G,1235,S,18-24,809.0,True
0108_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Natald Handertiz,Natald,Handertiz,G,19,S,18-24,0.0,False
0571_05,Europa,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,Polam Ousious,Polam,Ousious,C,21,P,12-18,0.0,True
2960_01,Earth,False,TRAPPIST-1e,54.0,False,201.92957746478874,304.49295774647885,0.0,0.0,0.0,Gracia Carterson,Gracia,Carterson,F,562,S,54-60,506.4225352112676,False
3950_01,Europa,False,TRAPPIST-1e,29.0,False,3478.0,11153.0,15.0,203.0,15.0,Mirara Steary,Mirara,Steary,C,143,S,24-30,14864.0,True
1382_01,Earth,False,TRAPPIST-1e,35.0,False,0.0,1125.0,429.0,0.0,55.0,Ritany Daughttley,Ritany,Daughttley,E,104,S,30-36,1609.0,False
6215_02,Europa,False,55 Cancri e,37.0,False,0.0,90.0,0.0,3282.0,11.0,Suhelik Sterly,Suhelik,Sterly,B,239,S,36-42,3383.0,False
1402_02,Earth,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Leony Blacks,Leony,Blacks,G,215,S,30-36,0.0,True
8549_01,Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Tostex Grean,Tostex,Grean,F,1648,S,36-42,0.0,True
7962_01,Earth,False,TRAPPIST-1e,14.0,False,0.0,360.0,0.0,25.0,1340.0,Gwendy Dillines,Gwendy,Dillines,G,1290,P,12-18,1725.0,False
3262_01,Earth,False,TRAPPIST-1e,32.0,False,0.0,632.0,0.0,0.0,0.0,Jodia Pottmanley,Jodia,Pottmanley,F,681,P,30-36,632.0,False
4108_01,Europa,True,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,Tarino Aroodint,Tarino,Aroodint,B,158,S,48-54,0.0,True
2396_01,Earth,False,TRAPPIST-1e,46.0,False,0.0,557.0,0.0,287.0,781.0,Deaney Handertiz,Deaney,Handertiz,E,168,S,42-48,1625.0,False
3065_01,Europa,False,55 Cancri e,37.0,False,0.0,2065.0,1650.0,356.0,1.0,Solark Preeldy,Solark,Preeldy,D,94,P,36-42,4072.0,True
8072_02,Europa,False,55 Cancri e,35.0,False,0.0,5500.0,0.0,180.0,3173.0,Arin Prombled,Arin,Prombled,D,236,S,30-36,8853.0,False
8968_01,Europa,True,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Phamark Watorivedy,Phamark,Watorivedy,E,588,S,48-54,0.0,True
8007_02,Earth,False,PSO J318.5-22,24.0,False,0.0,0.0,92.0,1492.0,0.0,Marine Gilleyons,Marine,Gilleyons,E,517,P,24-30,1584.0,True
9057_01,Europa,False,55 Cancri e,36.0,True,132.0,3479.0,0.0,3786.0,0.0,Coxan Statch,Coxan,Statch,,,,36-42,7397.0,False
0058_01,Earth,True,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,Warry Ayalazquez,Warry,Ayalazquez,G,7,S,36-42,0.0,False
4403_01,Earth,False,TRAPPIST-1e,55.0,False,134.0,935.0,0.0,6.0,394.0,Lina Peter,Lina,Peter,F,831,S,54-60,1469.0,False
0770_04,Earth,True,PSO J318.5-22,10.0,False,0.0,0.0,0.0,0.0,0.0,Kimmy Mclardson,Kimmy,Mclardson,G,117,S,6-12,0.0,False
3099_01,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Chones Bine,Chones,Bine,E,203,S,24-30,0.0,True
5388_01,Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Stene Chaellerty,Stene,Chaellerty,G,871,S,6-12,0.0,True
5847_01,Earth,False,TRAPPIST-1e,33.0,False,36.0,0.0,0.0,1415.0,0.0,Olly Trankliney,Olly,Trankliney,F,1115,S,30-36,1451.0,False
1526_01,Earth,False,55 Cancri e,23.0,False,4.0,177.89133425034387,2.0,254.0,521.0,Karia Sotond,Karia,Sotond,F,300,P,18-24,958.8913342503439,False
3785_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Viviay Hanner,Viviay,Hanner,G,619,P,18-24,0.0,False
8772_02,Europa,False,55 Cancri e,53.0,False,0.0,1127.0,0.0,3939.0,1097.9259259259259,Naosura Motled,Naosura,Motled,,,,48-54,6163.925925925926,False
5163_01,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Ellie Beckeey,Ellie,Beckeey,E,322,P,30-36,0.0,True
6816_06,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Evey Ewiseston,Evey,Ewiseston,G,1108,P,6-12,0.0,True
8366_04,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,234.78242677824267,616.0,Violan Burnewman,Violan,Burnewman,G,1364,P,18-24,850.7824267782427,False
8816_04,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Astab Diouselt,Astab,Diouselt,B,340,S,24-30,0.0,True
5440_02,Earth,False,55 Cancri e,30.0,False,0.0,59.0,18.0,639.0,0.0,Crisey Beckeey,Crisey,Beckeey,F,1041,S,30-36,716.0,False
1545_01,Mars,False,TRAPPIST-1e,20.0,False,206.0,0.0,629.0,67.0,523.0,Hocks Fiha,Hocks,Fiha,,,,18-24,1425.0,True
7835_01,Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,Craine Hoodgers,Craine,Hoodgers,G,1270,S,24-30,0.0,False
2795_02,Europa,False,TRAPPIST-1e,42.0,False,0.0,802.0,0.0,2622.0,671.0,Bottom Brantcable,Bottom,Brantcable,C,103,S,42-48,4095.0,False
4750_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,395.0,118.0,14.0,1647.0,Sheratz Asolipery,Sheratz,Asolipery,A,57,S,24-30,2174.0,False
7952_01,Mars,False,TRAPPIST-1e,62.0,False,100.0,0.0,38.0,1211.0,0.0,Yots Sueke,Yots,Sueke,F,1523,S,60-66,1349.0,False
1230_01,Earth,False,TRAPPIST-1e,38.0,False,354.0,34.0,0.0,291.0,229.0,Catha Gainebergan,Catha,Gainebergan,G,189,S,36-42,908.0,False
1613_01,Earth,False,55 Cancri e,16.0,False,825.0,9.0,0.0,0.0,42.0,Judya Josey,Judya,Josey,,,,12-18,876.0,False
0465_02,Earth,False,TRAPPIST-1e,27.0,False,0.0,654.0,22.0,146.0,4.0,Kyley Chaellerty,Kyley,Chaellerty,E,28,P,24-30,826.0,True
7186_02,Europa,False,TRAPPIST-1e,32.0,False,0.0,1369.0,29.0,662.0,22.0,Alpha Mosteraked,Alpha,Mosteraked,E,461,P,30-36,2082.0,False
4723_02,Earth,False,PSO J318.5-22,24.0,False,154.0,7.0,241.0,213.0,453.0,Gabrin Savaraldez,Gabrin,Savaraldez,F,888,S,24-30,1068.0,False
8275_01,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Slix Clake,Slix,Clake,F,1588,S,30-36,0.0,True
6175_01,Earth,False,TRAPPIST-1e,18.0,False,628.0,0.0,0.0,31.0,150.0,Thel Pittler,Thel,Pittler,G,1000,P,18-24,809.0,False
9029_01,Mars,False,TRAPPIST-1e,17.0,False,3146.0,0.0,87.0,135.0,0.0,Ockies Berle,Ockies,Berle,D,287,P,12-18,3368.0,False
5453_01,Earth,False,55 Cancri e,28.0,False,0.0,9.0,0.0,1114.0,5.0,Elson Gallencis,Elson,Gallencis,F,1044,S,24-30,1128.0,False
6501_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,31.0,2076.0,77.0,0.0,Candra Weberts,Candra,Weberts,F,1240,S,18-24,2184.0,True
4884_01,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Tors Buncy,Tors,Buncy,E,316,S,18-24,0.0,False
4487_01,Earth,False,TRAPPIST-1e,39.0,False,0.0,3.0,0.0,802.0,49.0,Tine Buckleinson,Tine,Buckleinson,G,735,P,36-42,854.0,False
9157_05,Earth,False,TRAPPIST-1e,31.0,False,0.0,522.0,0.0,54.0,332.0,Neilda Navages,Neilda,Navages,G,1476,S,30-36,908.0,False
1709_01,Mars,False,TRAPPIST-1e,23.0,False,31.0,0.0,1247.0,0.0,47.0,Jurbet Minen,Jurbet,Minen,F,326,S,18-24,1325.0,False
6194_01,Earth,False,TRAPPIST-1e,15.0,False,1042.0,0.0,36.0,0.0,0.0,,,,F,1185,S,12-18,1078.0,False
9141_01,Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Alraid Valing,Alraid,Valing,B,349,S,54-60,0.0,True
7669_01,Earth,False,TRAPPIST-1e,24.0,False,210.34854771784234,636.0,136.0,37.0,0.0,Philda Whiters,Philda,Whiters,G,1230,P,24-30,1019.3485477178424,False
8891_01,Earth,False,TRAPPIST-1e,24.0,False,1186.0,0.0,381.0,3.0,173.0,Jimmyn Pooley,Jimmyn,Pooley,F,1831,P,24-30,1743.0,True
8704_02,Mars,False,TRAPPIST-1e,29.0,False,2239.0,0.0,146.0,0.0,0.0,Cappe Facke,Cappe,Facke,D,264,S,24-30,2385.0,False
4256_04,Earth,False,TRAPPIST-1e,19.0,False,571.0,0.0,0.0,97.0,813.0,Bra Garnes,Bra,Garnes,F,880,P,18-24,1481.0,True
8772_01,Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,,,,B,339,S,12-18,0.0,True
5930_01,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Muonea Geakerat,Muonea,Geakerat,B,227,S,24-30,0.0,True
5414_01,Earth,False,PSO J318.5-22,16.0,False,481.0,0.0,166.0,0.0,122.0,Leen Buckentry,Leen,Buckentry,G,872,P,12-18,769.0,False
5297_01,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Candra Bushallert,Candra,Bushallert,G,856,P,30-36,0.0,True
6782_01,Earth,False,PSO J318.5-22,15.0,False,184.74683544303798,0.0,533.0,72.0,0.0,Samany Ments,Samany,Ments,F,1300,S,12-18,789.746835443038,False
5541_01,Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Cornys Kra,Cornys,Kra,F,1147,P,18-24,0.0,True
1350_04,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Lulah Cleang,Lulah,Cleang,G,206,S,18-24,0.0,False
0776_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,2.0,1399.0,0.0,18.0,Breney Roycentes,Breney,Roycentes,F,161,P,18-24,1419.0,True
6635_01,Europa,False,TRAPPIST-1e,17.0,False,0.0,1339.0,26.0,244.0,15.0,Giebara Entratable,Giebara,Entratable,C,209,P,12-18,1624.0,False
5161_01,Mars,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Goos Cheen,Goos,Cheen,D,156,S,36-42,0.0,True
8615_02,Earth,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Jarena Buckentry,Jarena,Buckentry,G,1389,S,12-18,0.0,True
5719_02,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Min Tranciams,Min,Tranciams,G,918,P,0-6,0.0,False
4127_01,Europa,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,1788.4507042253522,Dsch Ainserfle,Dsch,Ainserfle,B,130,P,18-24,1788.4507042253522,True
9279_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,1872.0,1.0,0.0,Fayey Connon,Fayey,Connon,G,1500,S,24-30,1873.0,True
1026_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Lilace Leetersoney,Lilace,Leetersoney,G,159,S,18-24,0.0,False
2325_01,Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,Kimmie Hurchez,Kimmie,Hurchez,G,374,S,18-24,0.0,False
5981_03,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Cark Quart,Cark,Quart,F,1140,S,0-6,0.0,True
6676_01,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Errak Ourcul,Errak,Ourcul,D,200,S,30-36,0.0,True
0245_01,Europa,False,55 Cancri e,46.0,False,0.0,3571.0,0.0,0.0,7.0,Glueba Repumparte,Glueba,Repumparte,C,6,P,42-48,3578.0,True
7073_01,Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Glena Hahnstonsen,Glena,Hahnstonsen,G,1161,S,36-42,0.0,True
6787_04,Earth,True,PSO J318.5-22,42.0,False,0.0,0.0,0.0,0.0,0.0,Cassa Booneid,Cassa,Booneid,F,1411,P,42-48,0.0,True
6452_02,Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Iree Woodwardy,Iree,Woodwardy,G,1044,P,12-18,0.0,True
5416_02,Mars,False,TRAPPIST-1e,30.0,False,138.0,0.0,208.0,952.0,0.0,Pos Saf,Pos,Saf,E,340,P,30-36,1298.0,False
3365_01,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Jacki Oneiles,Jacki,Oneiles,G,537,S,18-24,0.0,True
3409_01,Earth,False,TRAPPIST-1e,19.0,False,90.0,0.0,0.0,74.0,595.0,Felice Wheelez,Felice,Wheelez,F,701,P,18-24,759.0,False
4764_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,669.0,121.0,0.0,56.0,Faithy Bookerson,Faithy,Bookerson,E,308,S,18-24,846.0,True
1749_01,Earth,True,PSO J318.5-22,59.0,False,0.0,0.0,0.0,0.0,0.0,Monald Coley,Monald,Coley,G,288,P,54-60,0.0,False
2901_01,Earth,False,TRAPPIST-1e,16.0,False,0.0,20.0,0.0,300.0,681.0,Jeanna Vandez,Jeanna,Vandez,F,601,P,12-18,1001.0,False
2559_01,Europa,False,TRAPPIST-1e,51.0,False,0.0,1949.0,0.0,2549.0,39.0,Castab Clarty,Castab,Clarty,,,,48-54,4537.0,False
4645_01,Europa,False,TRAPPIST-1e,48.0,False,0.0,9633.0,0.0,1.0,2.0,Aton Bacistion,Aton,Bacistion,B,184,S,48-54,9636.0,True
6218_02,Earth,False,TRAPPIST-1e,36.0,False,1603.0,0.0,2.0,87.0,0.0,Brinez Villenson,Brinez,Villenson,E,413,S,36-42,1692.0,False
2211_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,2347.0,0.0,380.0,0.0,Amela Hurles,Amela,Hurles,F,434,S,12-18,2727.0,True
7452_03,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Aino Sloweber,Aino,Sloweber,B,281,S,36-42,0.0,True
7056_01,Europa,False,55 Cancri e,43.0,False,0.0,2093.0,0.0,3409.0,30.0,Alramix Secont,Alramix,Secont,D,217,S,42-48,5532.0,False
3492_01,Earth,False,TRAPPIST-1e,33.0,False,44.0,630.0,18.0,96.0,0.0,Vina Waterson,Vina,Waterson,E,238,S,30-36,788.0,False
1453_01,Earth,False,55 Cancri e,16.0,False,0.0,2838.0,32.0,5.0,3404.0,Kimena Thorney,Kimena,Thorney,G,229,P,12-18,6279.0,False
3210_03,Europa,False,TRAPPIST-1e,37.0,False,76.0,2804.0,0.0,1287.0,1229.0,Axionif Heeroling,Axionif,Heeroling,E,211,S,36-42,5396.0,False
2986_01,Mars,False,TRAPPIST-1e,15.0,False,5711.0,0.0,2516.0,0.0,1370.0,Swaffs Dutty,Swaffs,Dutty,E,197,S,12-18,9597.0,False
8938_02,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Jumars Must,Jumars,Must,F,1729,S,30-36,0.0,True
1501_01,Earth,False,TRAPPIST-1e,63.0,False,0.0,216.0,0.0,594.0,0.0,Julin Fryan,Julin,Fryan,G,243,P,60-66,810.0,False
6222_01,Earth,False,PSO J318.5-22,29.0,False,25.0,0.0,2.0,0.0,657.0,Ellard Lewintos,Ellard,Lewintos,F,1190,S,24-30,684.0,False
2478_01,Earth,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Analdy Bardina,Analdy,Bardina,G,404,P,48-54,0.0,False
6302_06,Earth,False,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,Branca Simsey,Branca,Simsey,G,1015,P,12-18,0.0,True
3677_01,Earth,False,PSO J318.5-22,24.0,False,105.0,0.0,37.0,518.0,0.0,Glenna Valezaley,Glenna,Valezaley,F,694,S,24-30,660.0,False
8637_03,Mars,False,TRAPPIST-1e,17.0,False,330.0,1.0,967.0,0.0,0.0,Nakes Spien,Nakes,Spien,E,555,P,12-18,1298.0,False
8932_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,912.0,41.0,Bretty Blanglison,Bretty,Blanglison,F,1727,S,18-24,953.0,False
9075_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,10.0,758.0,0.0,20.0,Stal Nolds,Stal,Nolds,E,580,P,24-30,788.0,False
6007_01,Earth,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Jonard Kochroeders,Jonard,Kochroeders,G,971,P,42-48,0.0,True
7390_01,Earth,False,TRAPPIST-1e,62.0,False,240.0,0.0,0.0,586.0,10.0,Isa Wiggs,Isa,Wiggs,G,1190,P,60-66,836.0,False
7078_01,Earth,False,TRAPPIST-1e,13.0,False,244.0,0.0,100.0,423.0,14.0,Hard Wartyson,Hard,Wartyson,G,1163,S,12-18,781.0,False
6394_04,Earth,False,55 Cancri e,23.0,False,0.0,0.0,478.0,4560.0,0.0,Samany Alberts,Samany,Alberts,G,1037,S,18-24,5038.0,False
6028_04,Europa,False,TRAPPIST-1e,26.0,True,0.0,3638.0,0.0,1043.0,0.0,Kumark Preeldy,Kumark,Preeldy,,,,24-30,4681.0,True
5643_01,Mars,False,TRAPPIST-1e,24.0,False,158.0,0.0,1594.0,1.0,0.0,Latsts Karte,Latsts,Karte,F,1077,S,24-30,1753.0,True
