PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Surname,Group,pp,deck,num,side,Transported,expenses,expenses_w_o_na
0211_02,Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Appie,211,2,F,44,P,True,0.0,0.0
0211_03,Mars,False,TRAPPIST-1e,17.0,False,848.0,0.0,307.0,182.0,0.0,Date,211,3,F,44,P,False,1337.0,1337.0
0212_01,Earth,False,TRAPPIST-1e,13.0,False,192.0,0.0,0.0,51.0,739.0,Workmans,212,1,E,9,P,False,982.0,982.0
0212_02,Earth,False,TRAPPIST-1e,35.0,False,147.0,188.0,0.0,10.0,387.0,Workmans,212,2,F,45,P,False,732.0,732.0
0213_01,Earth,False,TRAPPIST-1e,21.0,False,367.0,281.0,0.0,0.0,146.0,Navages,213,1,F,46,P,False,794.0,794.0
0216_01,Earth,False,55 Cancri e,21.0,False,0.0,56.0,0.0,0.0,1918.0,Garnes,216,1,F,40,S,False,1974.0,1974.0
0217_01,Earth,False,TRAPPIST-1e,38.0,False,1517.0,0.0,0.0,27.0,0.0,Shieldson,217,1,F,47,P,False,1544.0,1544.0
0219_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,River,219,1,G,36,P,True,0.0,0.0
0220_01,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Wilsoney,220,1,G,37,P,True,0.0,0.0
0220_02,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Wilsoney,220,2,G,37,P,True,0.0,0.0
0220_03,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Wilsoney,220,3,G,37,P,False,0.0,0.0
0220_04,Earth,False,TRAPPIST-1e,25.0,False,122.0,84.0,,0.0,0.0,Wilsoney,220,4,E,10,P,False,,206.0
0220_05,Earth,False,TRAPPIST-1e,16.0,False,0.0,3.0,0.0,0.0,1099.0,Wilsoney,220,5,F,48,P,False,1102.0,1102.0
0220_06,Earth,False,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Wilsoney,220,6,G,37,P,False,0.0,0.0
0220_07,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Wilsoney,220,7,G,37,P,True,0.0,0.0
0221_01,Mars,False,55 Cancri e,21.0,False,2237.0,0.0,119.0,0.0,0.0,Blan,221,1,E,13,S,False,2356.0,2356.0
0221_02,Mars,False,TRAPPIST-1e,23.0,False,1215.0,80.0,1.0,2.0,0.0,Reke,221,2,E,13,S,False,1298.0,1298.0
0221_03,Mars,False,TRAPPIST-1e,33.0,False,1933.0,12.0,188.0,1.0,0.0,Reke,221,3,E,13,S,False,2134.0,2134.0
0221_04,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Reke,221,4,E,13,S,True,0.0,0.0
0221_05,Mars,False,TRAPPIST-1e,41.0,False,1230.0,0.0,301.0,43.0,1023.0,Reke,221,5,E,13,S,False,2597.0,2597.0
0221_06,Mars,False,TRAPPIST-1e,16.0,False,915.0,0.0,221.0,234.0,0.0,Reke,221,6,E,13,S,False,1370.0,1370.0
0221_07,Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Reke,221,7,E,13,S,False,0.0,0.0
0222_01,Mars,False,TRAPPIST-1e,20.0,False,1406.0,0.0,0.0,11.0,0.0,Perte,222,1,F,41,S,False,1417.0,1417.0
0222_02,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Deva,222,2,F,41,S,True,0.0,0.0
0222_03,Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Perte,222,3,E,14,S,True,0.0,0.0
0223_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,2.0,665.0,0.0,9.0,Sykess,223,1,G,35,S,False,676.0,676.0
0224_01,Mars,False,TRAPPIST-1e,32.0,True,181.0,0.0,5.0,1634.0,0.0,Queen,224,1,F,42,S,False,1820.0,1820.0
0225_01,Earth,True,PSO J318.5-22,58.0,False,0.0,0.0,0.0,0.0,0.0,Hortis,225,1,G,38,P,True,0.0,0.0
0229_01,Earth,False,TRAPPIST-1e,24.0,False,4.0,7.0,0.0,713.0,79.0,Sellahaney,229,1,F,43,S,False,803.0,803.0
0231_01,Mars,False,TRAPPIST-1e,30.0,False,85.0,0.0,1.0,1720.0,0.0,Nate,231,1,F,44,S,False,1806.0,1806.0
0232_01,Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,Bakerrison,232,1,G,36,S,False,0.0,0.0
0233_01,Mars,False,TRAPPIST-1e,32.0,False,56.0,0.0,256.0,1438.0,0.0,Wist,233,1,F,45,S,False,1750.0,1750.0
0234_01,Earth,False,TRAPPIST-1e,43.0,False,,888.0,0.0,0.0,0.0,Josey,234,1,F,50,P,False,,888.0
0237_01,Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Aginge,237,1,B,11,P,True,0.0,0.0
0239_01,Mars,False,TRAPPIST-1e,37.0,False,637.0,0.0,0.0,92.0,319.0,Resty,239,1,,,,False,1048.0,1048.0
0240_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Crie,240,1,F,52,P,True,0.0,0.0
0241_01,Europa,False,55 Cancri e,33.0,False,0.0,1249.0,0.0,4812.0,1116.0,Dischod,241,1,E,11,P,False,7177.0,7177.0
0242_01,Earth,False,TRAPPIST-1e,18.0,False,313.0,1.0,691.0,283.0,0.0,Sté,242,1,F,46,S,False,1288.0,1288.0
0243_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Cartyernan,243,1,G,37,S,False,0.0,0.0
0244_01,Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Sad,244,1,,,,True,0.0,0.0
0244_02,Mars,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Sad,244,2,F,47,S,True,0.0,0.0
0245_01,Europa,False,55 Cancri e,46.0,False,0.0,3571.0,0.0,0.0,7.0,Repumparte,245,1,C,6,P,True,3578.0,3578.0
0245_02,Europa,False,TRAPPIST-1e,33.0,False,0.0,86.0,796.0,584.0,10912.0,Repumparte,245,2,C,6,P,False,12378.0,12378.0
0246_01,Mars,False,TRAPPIST-1e,21.0,False,2947.0,0.0,287.0,27.0,0.0,Sesa,246,1,D,8,P,False,3261.0,3261.0
0248_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,1.0,0.0,8620.0,1063.0,Spanxibus,248,1,C,10,S,False,9684.0,9684.0
0250_01,Earth,True,PSO J318.5-22,47.0,False,0.0,0.0,0.0,0.0,0.0,Kramosley,250,1,G,38,S,False,0.0,0.0
0251_01,Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Amsive,251,1,C,11,S,True,0.0,0.0
0252_01,Earth,False,TRAPPIST-1e,30.0,False,335.0,695.0,541.0,0.0,0.0,Byerry,252,1,F,53,P,False,1571.0,1571.0
0253_01,Earth,False,TRAPPIST-1e,29.0,False,272.0,615.0,0.0,0.0,1.0,Cardner,253,1,G,42,P,False,888.0,888.0
0254_01,Earth,False,TRAPPIST-1e,21.0,False,702.0,172.0,408.0,2.0,6.0,Stenson,254,1,F,54,P,True,1290.0,1290.0
0255_01,Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Mingious,255,1,A,3,S,True,0.0,0.0
0257_01,Mars,False,55 Cancri e,21.0,False,1664.0,0.0,,0.0,0.0,Berte,257,1,F,49,S,False,,1664.0
0257_02,Mars,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,Berte,257,2,F,49,S,True,0.0,0.0
0258_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,313.0,299.0,92.0,Cooperkins,258,1,F,50,S,False,704.0,704.0
0260_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,4810.0,0.0,981.0,2054.0,Inderly,260,1,E,16,S,False,7845.0,7845.0
0261_01,Earth,False,TRAPPIST-1e,26.0,False,66.0,29.0,0.0,0.0,803.0,Bookerson,261,1,F,56,P,False,898.0,898.0
0263_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Merkins,263,1,G,43,P,True,0.0,0.0
0265_01,Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Herpumble,265,1,D,8,S,True,0.0,0.0
0267_01,Earth,False,TRAPPIST-1e,13.0,False,118.0,0.0,0.0,754.0,1.0,Sancockett,267,1,F,51,S,False,873.0,873.0
0269_01,Earth,False,55 Cancri e,47.0,False,0.0,231.0,592.0,0.0,0.0,Polliamposs,269,1,F,52,S,True,823.0,823.0
0270_01,Earth,False,TRAPPIST-1e,63.0,False,0.0,25.0,128.0,0.0,1240.0,Fryersonis,270,1,F,59,P,False,1393.0,1393.0
0275_01,Europa,True,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Obnoble,275,1,D,9,S,True,0.0,0.0
0277_01,Earth,False,55 Cancri e,50.0,False,44.0,2390.0,0.0,53.0,0.0,Mcdanield,277,1,F,61,P,True,2487.0,2487.0
0278_01,Earth,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,888.0,,Beachez,278,1,,,,False,,888.0
0278_02,Earth,False,TRAPPIST-1e,45.0,False,0.0,97.0,0.0,14.0,333.0,Beachez,278,2,G,45,P,False,444.0,444.0
0281_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,2078.0,0.0,0.0,Pierry,281,1,F,63,P,True,2078.0,2078.0
0282_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,918.0,0.0,0.0,0.0,Baketton,282,1,F,54,S,True,918.0,918.0
0283_01,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Santin,283,1,G,46,P,True,0.0,0.0
0283_02,Earth,False,TRAPPIST-1e,22.0,False,146.0,654.0,1.0,0.0,2.0,Santin,283,2,F,64,P,True,803.0,803.0
0285_01,Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Invebodene,285,1,E,16,P,True,0.0,0.0
0285_02,Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,Invebodene,285,2,E,16,P,True,0.0,0.0
0286_01,Earth,False,55 Cancri e,57.0,False,3.0,1281.0,29.0,162.0,13.0,Jimes,286,1,F,65,P,False,1488.0,1488.0
0287_01,Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Bootty,287,1,,,,True,0.0,0.0
0287_02,Europa,False,TRAPPIST-1e,28.0,False,0.0,587.0,32.0,6.0,1460.0,Bootty,287,2,B,12,P,False,2085.0,2085.0
0288_01,Earth,False,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,828.0,Delez,288,1,F,55,S,False,828.0,828.0
0289_01,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Objeciane,289,1,C,12,S,True,0.0,0.0
0290_01,Europa,False,55 Cancri e,26.0,False,0.0,4458.0,0.0,1157.0,262.0,Excialing,290,1,B,7,S,True,5877.0,5877.0
0290_02,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Excialing,290,2,B,7,S,True,0.0,0.0
0290_03,Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Excialing,290,3,B,7,S,True,0.0,0.0
0290_04,Europa,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,Excialing,290,4,B,7,S,True,0.0,0.0
0291_01,Europa,False,TRAPPIST-1e,40.0,False,0.0,6500.0,88.0,1090.0,0.0,Brakeril,291,1,D,10,S,True,7678.0,7678.0
0294_01,Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Roforhauge,294,1,B,8,S,True,0.0,0.0
0297_01,Earth,False,TRAPPIST-1e,24.0,False,90.0,2.0,1324.0,17.0,0.0,Gardonadox,297,1,G,47,P,True,1433.0,1433.0
0298_01,Europa,True,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,Sorbitter,298,1,A,3,P,True,0.0,0.0
0301_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Wriggins,301,1,,,,False,0.0,0.0
0302_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,15.0,0.0,1370.0,Shephendry,302,1,F,67,P,False,1385.0,1385.0
0303_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Kirklander,303,1,G,41,S,True,0.0,0.0
0304_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,422.0,0.0,1851.0,5166.0,Ausivetpul,304,1,E,18,S,False,7439.0,7439.0
0305_01,Europa,False,55 Cancri e,23.0,False,0.0,584.0,0.0,20.0,2469.0,Geousker,305,1,C,7,P,False,3073.0,3073.0
0306_01,Earth,False,TRAPPIST-1e,23.0,False,368.0,175.0,259.0,1.0,101.0,Estevesters,306,1,E,19,S,False,904.0,904.0
0307_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,1359.0,0.0,0.0,Hickett,307,1,F,59,S,True,1359.0,1359.0
0309_01,Earth,False,TRAPPIST-1e,18.0,False,1194.0,0.0,157.0,6.0,0.0,Bowerson,309,1,F,60,S,False,1357.0,1357.0
0310_01,Europa,False,TRAPPIST-1e,67.0,False,,230.0,0.0,4476.0,241.0,Coudered,310,1,,,,False,,4947.0
0313_01,Earth,False,PSO J318.5-22,60.0,False,7.0,540.0,1.0,0.0,4.0,Mckinsond,313,1,F,68,P,True,552.0,552.0
0313_02,Earth,True,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Mckinsond,313,2,G,50,P,True,0.0,0.0
0313_03,Earth,False,55 Cancri e,49.0,False,331.0,0.0,0.0,318.0,0.0,Mckinsond,313,3,F,68,P,True,649.0,649.0
0313_04,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Mckinsond,313,4,G,50,P,True,0.0,0.0
0314_01,Earth,False,55 Cancri e,26.0,False,386.0,0.0,74.0,0.0,1330.0,Kochroeders,314,1,G,51,P,False,1790.0,1790.0
0315_01,Earth,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Valezaley,315,1,G,42,S,True,0.0,0.0
0316_01,Europa,False,TRAPPIST-1e,24.0,False,0.0,2628.0,,170.0,0.0,Sorbitter,316,1,B,9,S,True,,2798.0
0316_02,Europa,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Sorbitter,316,2,B,9,S,True,0.0,0.0
0320_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,2.0,0.0,,0.0,Bellarkerd,320,1,G,44,S,False,,2.0
0320_02,Earth,False,TRAPPIST-1e,21.0,False,0.0,5.0,3.0,0.0,,Bellarkerd,320,2,G,44,S,False,,8.0
0321_01,Mars,False,TRAPPIST-1e,59.0,True,1018.0,0.0,209.0,0.0,0.0,Bache,321,1,F,61,S,False,1227.0,1227.0
0322_01,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Blange,322,1,G,45,S,False,0.0,0.0
0324_01,Earth,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Hooperez,324,1,G,53,P,False,0.0,0.0
0326_01,Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Edwartizman,326,1,G,47,S,False,0.0,0.0
0327_01,Earth,False,TRAPPIST-1e,19.0,False,17.0,0.0,784.0,0.0,2.0,Ocherman,327,1,,,,True,803.0,803.0
0330_01,Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Siveduced,330,1,C,14,S,True,0.0,0.0
0330_02,Europa,False,TRAPPIST-1e,32.0,False,247.0,4651.0,0.0,46.0,202.0,,330,2,C,14,S,True,5146.0,5146.0
0330_03,Europa,False,TRAPPIST-1e,33.0,False,443.0,317.0,0.0,148.0,1260.0,Siveduced,330,3,C,14,S,False,2168.0,2168.0
0331_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,251.0,0.0,552.0,Burchard,331,1,F,72,P,False,803.0,803.0
0333_01,Mars,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Melie,333,1,F,73,P,True,0.0,0.0
0334_01,Mars,False,TRAPPIST-1e,29.0,False,5715.0,2.0,211.0,1476.0,0.0,Mushe,334,1,F,62,S,False,7404.0,7404.0
0336_01,Earth,False,TRAPPIST-1e,44.0,False,695.0,1.0,16.0,0.0,0.0,Cookson,336,1,F,74,P,False,712.0,712.0
0337_01,Mars,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Perle,337,1,F,63,S,True,0.0,0.0
0337_02,Mars,False,TRAPPIST-1e,19.0,False,417.0,349.0,634.0,3.0,1057.0,Perle,337,2,F,63,S,True,2460.0,2460.0
0337_03,Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,,337,3,F,63,S,True,0.0,0.0
0338_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Guerson,338,1,G,48,S,True,0.0,0.0
0340_01,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Poille,340,1,B,10,S,True,0.0,0.0
0341_01,Earth,True,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,Webstephrey,341,1,G,57,P,False,0.0,0.0
0343_01,Earth,False,PSO J318.5-22,31.0,False,121.0,0.0,0.0,274.0,907.0,Salez,343,1,F,76,P,False,1302.0,1302.0
0345_01,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Racke,345,1,E,21,S,False,0.0,0.0
0346_01,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Chanan,346,1,G,59,P,True,0.0,0.0
0347_01,Mars,False,TRAPPIST-1e,27.0,False,434.0,0.0,1434.0,0.0,0.0,Kraie,347,1,F,64,S,False,1868.0,1868.0
0348_01,Mars,False,TRAPPIST-1e,22.0,False,142.0,2876.0,202.0,3.0,0.0,Mane,348,1,D,12,P,True,3223.0,3223.0
0348_02,Mars,False,TRAPPIST-1e,36.0,False,520.0,0.0,1865.0,0.0,0.0,Mane,348,2,,,,True,2385.0,2385.0
0350_01,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Burchanez,350,1,G,60,P,True,0.0,0.0
0352_01,Mars,False,TRAPPIST-1e,23.0,False,2001.0,0.0,2975.0,0.0,0.0,Strad,352,1,F,78,P,False,4976.0,4976.0
0355_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Warrison,355,1,,,,True,0.0,0.0
0356_01,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Gloyanthy,356,1,B,15,P,True,0.0,0.0
0357_01,Earth,False,TRAPPIST-1e,41.0,False,,1198.0,0.0,124.0,572.0,Mcleaney,357,1,F,65,S,False,,1894.0
0358_01,Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Connon,358,1,G,50,S,True,0.0,0.0
0358_02,Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,Connon,358,2,G,50,S,True,0.0,0.0
0359_01,Earth,False,PSO J318.5-22,26.0,False,148.0,0.0,453.0,0.0,88.0,Popez,359,1,F,66,S,False,689.0,689.0
0360_01,Earth,False,TRAPPIST-1e,15.0,False,358.0,212.0,33.0,0.0,112.0,Staffersby,360,1,F,67,S,False,715.0,715.0
0361_01,Earth,False,55 Cancri e,33.0,False,0.0,36.0,0.0,280.0,417.0,Headardyer,361,1,F,68,S,True,733.0,733.0
0365_01,Earth,False,55 Cancri e,,False,0.0,0.0,0.0,685.0,21.0,Jacostaney,365,1,G,51,S,False,706.0,706.0
0368_01,Mars,False,TRAPPIST-1e,26.0,False,2832.0,107.0,4447.0,15.0,4.0,Perte,368,1,F,82,P,False,7405.0,7405.0
0368_02,Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Perte,368,2,F,82,P,True,0.0,0.0
0369_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,592.0,177.0,58.0,Pottonalden,369,1,G,53,S,True,827.0,827.0
0370_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,441.0,1023.0,Coffmaney,370,1,F,83,P,False,1559.0,1559.0
0371_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Dutte,371,1,F,84,P,True,0.0,0.0
0372_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,5.0,0.0,2766.0,0.0,,372,1,F,85,P,False,2771.0,2771.0
0373_01,Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Mcneiderson,373,1,G,62,P,False,0.0,0.0
0375_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,558.0,0.0,230.0,Vincenton,375,1,E,22,P,False,788.0,788.0
0376_01,Earth,False,TRAPPIST-1e,22.0,False,116.0,0.0,786.0,6.0,0.0,Spentley,376,1,G,54,S,True,908.0,908.0
0377_01,Europa,False,55 Cancri e,63.0,False,0.0,1068.0,0.0,176.0,8188.0,Excialing,377,1,C,15,S,False,9432.0,9432.0
0378_01,Europa,False,55 Cancri e,18.0,False,17.0,215.0,4.0,5132.0,697.0,Pirejus,378,1,B,11,S,False,6065.0,6065.0
0378_02,Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Pirejus,378,2,B,11,S,True,0.0,0.0
0378_03,Europa,False,TRAPPIST-1e,79.0,False,5649.0,235.0,7.0,2579.0,2175.0,Pirejus,378,3,B,11,S,False,10645.0,10645.0
0378_04,Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Pirejus,378,4,B,11,S,True,0.0,0.0
0378_05,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Pirejus,378,5,B,11,S,True,0.0,0.0
0378_06,Europa,False,TRAPPIST-1e,33.0,False,0.0,2491.0,6.0,1173.0,1059.0,Pirejus,378,6,B,11,S,False,4729.0,4729.0
0378_07,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Pirejus,378,7,B,11,S,True,0.0,0.0
0379_01,Earth,False,TRAPPIST-1e,31.0,False,198.0,0.0,591.0,0.0,164.0,Moodson,379,1,G,63,P,True,953.0,953.0
0380_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Fuelddid,380,1,,,,True,0.0,0.0
0381_01,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Mosteraked,381,1,B,16,P,True,0.0,0.0
0381_02,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Mosteraked,381,2,B,16,P,True,0.0,0.0
0382_01,Earth,False,,23.0,False,348.0,0.0,0.0,4.0,368.0,Floydendley,382,1,G,64,P,False,720.0,720.0
0383_01,Earth,False,TRAPPIST-1e,28.0,False,82.0,773.0,0.0,3693.0,140.0,Wagnerray,383,1,G,55,S,False,4688.0,4688.0
0383_02,Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,Wagnerray,383,2,G,55,S,False,0.0,0.0
0384_01,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Simpsonks,384,1,G,56,S,True,0.0,0.0
0384_02,Earth,False,TRAPPIST-1e,14.0,False,3.0,0.0,881.0,25.0,0.0,Simpsonks,384,2,G,56,S,True,909.0,909.0
0385_01,Earth,False,TRAPPIST-1e,23.0,False,13.0,747.0,0.0,0.0,128.0,Klinson,385,1,G,65,P,False,888.0,888.0
0387_01,Earth,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Merce,387,1,G,66,P,False,0.0,0.0
0388_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Sullones,388,1,G,57,S,False,0.0,0.0
0389_01,Earth,False,TRAPPIST-1e,18.0,False,391.0,44.0,356.0,0.0,0.0,Savaraldez,389,1,E,23,P,False,791.0,791.0
0391_01,Europa,False,PSO J318.5-22,27.0,True,69.0,5728.0,0.0,0.0,987.0,Cowsearney,391,1,C,9,P,True,6784.0,6784.0
0392_01,Earth,False,TRAPPIST-1e,48.0,False,0.0,111.0,0.0,1508.0,0.0,Carreralend,392,1,E,24,P,False,1619.0,1619.0
0395_01,Europa,False,55 Cancri e,31.0,True,0.0,11003.0,552.0,8157.0,5688.0,Hervel,395,1,B,17,P,False,25400.0,25400.0
0395_02,Europa,False,55 Cancri e,61.0,False,1.0,608.0,0.0,3835.0,1.0,Hervel,395,2,B,17,P,False,4445.0,4445.0
0396_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Robins,396,1,G,59,S,True,0.0,0.0
0397_01,Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Mepie,397,1,F,69,S,True,0.0,0.0
0398_01,Mars,False,TRAPPIST-1e,22.0,False,28.0,420.0,36.0,6011.0,3.0,Tité,398,1,D,13,S,False,6498.0,6498.0
0401_01,Mars,False,TRAPPIST-1e,30.0,True,1056.0,0.0,0.0,0.0,0.0,Pimne,401,1,D,14,S,False,1056.0,1056.0
0401_02,Mars,False,TRAPPIST-1e,30.0,False,1770.0,0.0,0.0,13.0,0.0,Pimne,401,2,D,14,S,False,1783.0,1783.0
0402_01,Europa,True,55 Cancri e,32.0,True,0.0,0.0,0.0,0.0,0.0,Sageng,402,1,D,15,S,True,0.0,0.0
0403_01,Mars,False,TRAPPIST-1e,43.0,True,353.0,896.0,0.0,0.0,2.0,Wate,403,1,D,13,P,True,1251.0,1251.0
0405_01,Earth,False,55 Cancri e,17.0,False,177.0,,0.0,310.0,7.0,Flowensley,405,1,F,89,P,False,,494.0
0407_01,Earth,False,TRAPPIST-1e,23.0,False,,21.0,0.0,0.0,1699.0,Mirez,407,1,G,69,P,False,,1720.0
0407_02,Earth,False,TRAPPIST-1e,20.0,False,0.0,465.0,0.0,5.0,223.0,Mirez,407,2,F,90,P,False,693.0,693.0
0407_03,Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Mirez,407,3,G,69,P,False,0.0,0.0
0408_01,Mars,False,TRAPPIST-1e,35.0,False,1134.0,113.0,52.0,0.0,0.0,Ble,408,1,E,25,P,False,1299.0,1299.0
0409_01,Mars,False,TRAPPIST-1e,31.0,False,0.0,0.0,1116.0,2.0,0.0,Iccle,409,1,F,71,S,False,1118.0,1118.0
0410_01,Earth,False,55 Cancri e,21.0,False,0.0,150.0,0.0,567.0,0.0,Roachoanand,410,1,F,72,S,False,717.0,717.0
0411_01,Earth,False,TRAPPIST-1e,16.0,False,691.0,0.0,101.0,140.0,0.0,Rushorney,411,1,F,91,P,False,932.0,932.0
0412_01,Europa,False,TRAPPIST-1e,60.0,False,0.0,7255.0,5952.0,1537.0,0.0,Quelfly,412,1,C,11,P,True,14744.0,14744.0
0413_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,157.0,0.0,352.0,60.0,Steinardson,413,1,F,92,P,False,569.0,569.0
0415_01,Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Pierry,415,1,G,60,S,False,0.0,0.0
