PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Surname,Group,pp,deck,num,side,expenses,expenses_w_o_na,Transported
5629_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,,0.0,0.0,0.0,Sterson,5629,1,G,901,P,,0.0,True
3741_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Pulgaly,3741,1,B,117,P,0.0,0.0,True
1721_01,Earth,False,TRAPPIST-1e,15.0,False,320.0,36.0,5.0,0.0,640.0,Alest,1721,1,F,341,P,1001.0,1001.0,False
0598_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,,0.0,,Buckeelez,598,1,G,89,S,,0.0,False
6030_01,Earth,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Ellson,6030,1,G,981,S,0.0,0.0,True
8348_01,Mars,True,TRAPPIST-1e,47.0,False,0.0,,0.0,0.0,0.0,Hotty,8348,1,E,532,P,,0.0,True
2404_02,Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Disheract,2404,2,C,86,S,0.0,0.0,True
9188_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,807.0,0.0,2.0,Pager,9188,1,G,1481,S,809.0,809.0,False
5791_01,Earth,False,,46.0,False,183.0,7.0,637.0,182.0,5.0,Sancasey,5791,1,G,941,S,1014.0,1014.0,True
3421_01,Earth,False,PSO J318.5-22,40.0,False,15.0,0.0,0.0,670.0,,Burrilllins,3421,1,F,704,P,,685.0,False
4293_01,Earth,False,TRAPPIST-1e,52.0,False,0.0,559.0,0.0,0.0,0.0,Carsoning,4293,1,F,801,S,559.0,559.0,True
2091_01,Earth,False,TRAPPIST-1e,33.0,False,356.0,,0.0,245.0,0.0,Woodwinez,2091,1,F,414,P,,601.0,False
6929_02,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Llovers,6929,2,G,1122,P,0.0,0.0,True
4529_01,Earth,False,55 Cancri e,43.0,False,26.0,132.0,3.0,117.0,555.0,Oneiles,4529,1,G,738,S,833.0,833.0,False
4295_02,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Manda,4295,2,,,,0.0,0.0,True
4817_01,Mars,False,TRAPPIST-1e,26.0,False,17.0,0.0,746.0,394.0,0.0,Emone,4817,1,F,979,P,1157.0,1157.0,False
7240_02,Mars,False,TRAPPIST-1e,18.0,False,49.0,0.0,2885.0,1.0,0.0,Kad,7240,2,F,1392,S,2935.0,2935.0,True
6102_01,Earth,False,PSO J318.5-22,26.0,False,104.0,0.0,0.0,280.0,216.0,Figuez,6102,1,F,1165,S,600.0,600.0,False
9151_01,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,,0.0,Min,9151,1,F,1769,S,,0.0,True
8597_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Moreman,8597,1,G,1382,S,0.0,0.0,True
6213_01,Earth,False,55 Cancri e,25.0,,258.0,0.0,306.0,311.0,24.0,Vincenton,6213,1,F,1280,P,899.0,899.0,True
3628_01,Earth,False,55 Cancri e,18.0,False,42.0,103.0,0.0,498.0,0.0,Hammonton,3628,1,F,752,P,643.0,643.0,False
4758_01,Earth,False,TRAPPIST-1e,44.0,False,248.0,0.0,0.0,0.0,623.0,Woody,4758,1,F,966,P,871.0,871.0,False
2801_01,Europa,False,TRAPPIST-1e,27.0,False,1.0,767.0,0.0,13104.0,3657.0,Frogauded,2801,1,B,87,P,17529.0,17529.0,False
8977_01,Mars,False,55 Cancri e,51.0,False,324.0,0.0,563.0,119.0,0.0,Graie,8977,1,D,272,S,1006.0,1006.0,False
5828_01,Earth,False,TRAPPIST-1e,21.0,False,621.0,0.0,0.0,0.0,0.0,Goldendrice,5828,1,G,941,P,621.0,621.0,False
3788_01,Mars,False,TRAPPIST-1e,25.0,False,519.0,0.0,284.0,0.0,0.0,Sesa,3788,1,D,127,P,803.0,803.0,False
7598_01,Earth,True,PSO J318.5-22,67.0,False,0.0,0.0,0.0,0.0,0.0,Ingston,7598,1,G,1231,S,0.0,0.0,True
6999_01,Mars,False,TRAPPIST-1e,29.0,False,907.0,0.0,0.0,142.0,0.0,Buth,6999,1,E,449,P,1049.0,1049.0,False
2601_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Jamai,2601,1,F,536,P,0.0,0.0,True
0519_01,Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Farleyatton,519,1,G,77,S,0.0,0.0,True
9254_01,Earth,True,PSO J318.5-22,61.0,False,0.0,0.0,0.0,0.0,0.0,Mallerez,9254,1,G,1502,P,0.0,0.0,False
2598_01,Mars,False,TRAPPIST-1e,37.0,False,27.0,0.0,1131.0,0.0,1318.0,Scake,2598,1,F,535,P,2476.0,2476.0,False
5427_01,,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Stie,5427,1,F,1118,P,0.0,0.0,True
7618_01,Earth,False,TRAPPIST-1e,18.0,False,761.0,21.0,27.0,0.0,0.0,Raney,7618,1,G,1235,S,809.0,809.0,True
0108_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Handertiz,108,1,G,19,S,0.0,0.0,False
0571_05,Europa,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,Ousious,571,5,C,21,P,0.0,0.0,True
2960_01,Earth,False,TRAPPIST-1e,54.0,False,,,0.0,0.0,0.0,Carterson,2960,1,F,562,S,,0.0,False
3950_01,Europa,False,TRAPPIST-1e,29.0,False,3478.0,11153.0,15.0,203.0,15.0,Steary,3950,1,C,143,S,14864.0,14864.0,True
1382_01,Earth,False,,35.0,False,0.0,1125.0,429.0,0.0,55.0,Daughttley,1382,1,E,104,S,1609.0,1609.0,False
6215_02,Europa,False,55 Cancri e,37.0,False,0.0,90.0,0.0,3282.0,11.0,Sterly,6215,2,B,239,S,3383.0,3383.0,False
1402_02,Earth,True,55 Cancri e,33.0,False,0.0,0.0,,0.0,0.0,Blacks,1402,2,G,215,S,,0.0,True
8549_01,Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Grean,8549,1,F,1648,S,0.0,0.0,True
7962_01,Earth,False,TRAPPIST-1e,14.0,False,0.0,360.0,0.0,25.0,1340.0,Dillines,7962,1,G,1290,P,1725.0,1725.0,False
3262_01,Earth,False,TRAPPIST-1e,32.0,False,0.0,632.0,0.0,0.0,0.0,Pottmanley,3262,1,F,681,P,632.0,632.0,False
4108_01,Europa,True,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,Aroodint,4108,1,B,158,S,0.0,0.0,True
2396_01,Earth,False,TRAPPIST-1e,46.0,False,0.0,557.0,0.0,287.0,781.0,Handertiz,2396,1,E,168,S,1625.0,1625.0,False
3065_01,Europa,False,55 Cancri e,37.0,False,0.0,2065.0,1650.0,356.0,1.0,Preeldy,3065,1,D,94,P,4072.0,4072.0,True
8072_02,Europa,False,55 Cancri e,35.0,False,0.0,5500.0,0.0,180.0,3173.0,Prombled,8072,2,D,236,S,8853.0,8853.0,False
8968_01,Europa,True,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Watorivedy,8968,1,E,588,S,0.0,0.0,True
8007_02,Earth,False,PSO J318.5-22,24.0,False,0.0,0.0,92.0,1492.0,0.0,Gilleyons,8007,2,E,517,P,1584.0,1584.0,True
9057_01,Europa,False,55 Cancri e,36.0,True,132.0,3479.0,0.0,3786.0,0.0,Statch,9057,1,,,,7397.0,7397.0,False
0058_01,Earth,True,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,Ayalazquez,58,1,G,7,S,0.0,0.0,False
4403_01,Earth,False,TRAPPIST-1e,55.0,False,134.0,935.0,0.0,6.0,394.0,Peter,4403,1,F,831,S,1469.0,1469.0,False
0770_04,Earth,True,PSO J318.5-22,10.0,False,0.0,0.0,0.0,0.0,0.0,Mclardson,770,4,G,117,S,0.0,0.0,False
3099_01,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Bine,3099,1,E,203,S,0.0,0.0,True
5388_01,Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,,0.0,Chaellerty,5388,1,G,871,S,,0.0,True
5847_01,Earth,False,TRAPPIST-1e,33.0,False,36.0,0.0,0.0,1415.0,0.0,Trankliney,5847,1,F,1115,S,1451.0,1451.0,False
1526_01,Earth,False,55 Cancri e,23.0,False,4.0,,2.0,254.0,521.0,Sotond,1526,1,F,300,P,,781.0,False
3785_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Hanner,3785,1,G,619,P,0.0,0.0,False
8772_02,Europa,False,55 Cancri e,53.0,False,0.0,1127.0,0.0,3939.0,,Motled,8772,2,,,,,5066.0,False
5163_01,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Beckeey,5163,1,E,322,P,0.0,0.0,True
6816_06,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Ewiseston,6816,6,G,1108,P,0.0,0.0,True
8366_04,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,,616.0,Burnewman,8366,4,G,1364,P,,616.0,False
8816_04,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Diouselt,8816,4,B,340,S,0.0,0.0,True
5440_02,Earth,False,55 Cancri e,30.0,False,0.0,59.0,18.0,639.0,0.0,Beckeey,5440,2,F,1041,S,716.0,716.0,False
1545_01,Mars,False,TRAPPIST-1e,20.0,False,206.0,0.0,629.0,67.0,523.0,Fiha,1545,1,,,,1425.0,1425.0,True
7835_01,Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,Hoodgers,7835,1,G,1270,S,0.0,0.0,False
2795_02,Europa,False,TRAPPIST-1e,42.0,False,0.0,802.0,0.0,2622.0,671.0,Brantcable,2795,2,C,103,S,4095.0,4095.0,False
4750_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,395.0,118.0,14.0,1647.0,Asolipery,4750,1,A,57,S,2174.0,2174.0,False
7952_01,Mars,False,,62.0,False,100.0,0.0,38.0,1211.0,0.0,Sueke,7952,1,F,1523,S,1349.0,1349.0,False
1230_01,Earth,False,TRAPPIST-1e,38.0,False,354.0,34.0,0.0,291.0,229.0,Gainebergan,1230,1,G,189,S,908.0,908.0,False
1613_01,Earth,False,55 Cancri e,16.0,False,825.0,9.0,0.0,0.0,42.0,Josey,1613,1,,,,876.0,876.0,False
0465_02,Earth,False,TRAPPIST-1e,,False,0.0,654.0,22.0,146.0,4.0,Chaellerty,465,2,E,28,P,826.0,826.0,True
7186_02,Europa,,TRAPPIST-1e,32.0,False,0.0,1369.0,29.0,662.0,22.0,Mosteraked,7186,2,E,461,P,2082.0,2082.0,False
4723_02,Earth,False,PSO J318.5-22,24.0,False,154.0,7.0,241.0,213.0,453.0,Savaraldez,4723,2,F,888,S,1068.0,1068.0,False
8275_01,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Clake,8275,1,F,1588,S,0.0,0.0,True
6175_01,Earth,False,TRAPPIST-1e,18.0,False,628.0,0.0,0.0,31.0,150.0,Pittler,6175,1,G,1000,P,809.0,809.0,False
9029_01,Mars,False,TRAPPIST-1e,17.0,False,3146.0,0.0,87.0,135.0,0.0,Berle,9029,1,D,287,P,3368.0,3368.0,False
5453_01,Earth,False,55 Cancri e,28.0,False,0.0,9.0,0.0,1114.0,5.0,Gallencis,5453,1,F,1044,S,1128.0,1128.0,False
6501_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,31.0,2076.0,77.0,0.0,Weberts,6501,1,F,1240,S,2184.0,2184.0,True
4884_01,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Buncy,4884,1,E,316,S,0.0,0.0,False
4487_01,Earth,False,TRAPPIST-1e,39.0,False,0.0,3.0,0.0,802.0,49.0,Buckleinson,4487,1,G,735,P,854.0,854.0,False
9157_05,Earth,False,TRAPPIST-1e,31.0,False,0.0,522.0,0.0,54.0,332.0,Navages,9157,5,G,1476,S,908.0,908.0,False
1709_01,Mars,False,TRAPPIST-1e,23.0,False,31.0,0.0,1247.0,0.0,47.0,Minen,1709,1,F,326,S,1325.0,1325.0,False
6194_01,Earth,False,TRAPPIST-1e,15.0,False,1042.0,0.0,36.0,0.0,0.0,,6194,1,F,1185,S,1078.0,1078.0,False
9141_01,Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Valing,9141,1,B,349,S,0.0,0.0,True
7669_01,Earth,False,TRAPPIST-1e,24.0,False,,636.0,136.0,37.0,0.0,Whiters,7669,1,G,1230,P,,809.0,False
8891_01,Earth,False,TRAPPIST-1e,24.0,False,1186.0,0.0,381.0,3.0,173.0,Pooley,8891,1,F,1831,P,1743.0,1743.0,True
8704_02,Mars,False,,29.0,False,2239.0,0.0,146.0,0.0,0.0,Facke,8704,2,D,264,S,2385.0,2385.0,False
4256_04,Earth,False,TRAPPIST-1e,19.0,False,571.0,0.0,0.0,97.0,813.0,Garnes,4256,4,F,880,P,1481.0,1481.0,True
8772_01,Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,,8772,1,B,339,S,0.0,0.0,True
5930_01,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Geakerat,5930,1,B,227,S,0.0,0.0,True
5414_01,Earth,False,PSO J318.5-22,16.0,False,481.0,0.0,166.0,0.0,122.0,Buckentry,5414,1,G,872,P,769.0,769.0,False
5297_01,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Bushallert,5297,1,G,856,P,0.0,0.0,True
6782_01,Earth,False,PSO J318.5-22,15.0,False,,0.0,533.0,72.0,0.0,Ments,6782,1,F,1300,S,,605.0,False
5541_01,Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,,Kra,5541,1,F,1147,P,,0.0,True
1350_04,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Cleang,1350,4,G,206,S,0.0,0.0,False
0776_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,2.0,1399.0,0.0,18.0,Roycentes,776,1,F,161,P,1419.0,1419.0,True
6635_01,Europa,False,TRAPPIST-1e,17.0,False,0.0,1339.0,26.0,244.0,15.0,Entratable,6635,1,C,209,P,1624.0,1624.0,False
5161_01,Mars,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Cheen,5161,1,D,156,S,0.0,0.0,True
8615_02,Earth,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Buckentry,8615,2,G,1389,S,0.0,0.0,True
5719_02,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Tranciams,5719,2,G,918,P,0.0,0.0,False
4127_01,Europa,,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,,Ainserfle,4127,1,B,130,P,,0.0,True
9279_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,1872.0,1.0,0.0,Connon,9279,1,G,1500,S,1873.0,1873.0,True
1026_01,Earth,True,TRAPPIST-1e,21.0,False,,0.0,0.0,0.0,0.0,Leetersoney,1026,1,G,159,S,,0.0,False
2325_01,Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,Hurchez,2325,1,G,374,S,0.0,0.0,False
5981_03,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Quart,5981,3,F,1140,S,0.0,0.0,True
6676_01,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Ourcul,6676,1,D,200,S,0.0,0.0,True
0245_01,Europa,False,55 Cancri e,46.0,False,0.0,3571.0,0.0,0.0,7.0,Repumparte,245,1,C,6,P,3578.0,3578.0,True
7073_01,Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,,Hahnstonsen,7073,1,G,1161,S,,0.0,True
6787_04,Earth,True,PSO J318.5-22,42.0,False,0.0,0.0,0.0,0.0,0.0,Booneid,6787,4,F,1411,P,0.0,0.0,True
6452_02,Earth,False,TRAPPIST-1e,12.0,False,,0.0,0.0,0.0,0.0,Woodwardy,6452,2,G,1044,P,,0.0,True
5416_02,Mars,False,TRAPPIST-1e,30.0,False,138.0,0.0,208.0,952.0,0.0,Saf,5416,2,E,340,P,1298.0,1298.0,False
3365_01,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Oneiles,3365,1,G,537,S,0.0,0.0,True
3409_01,Earth,False,TRAPPIST-1e,19.0,False,90.0,0.0,0.0,74.0,595.0,Wheelez,3409,1,F,701,P,759.0,759.0,False
4764_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,669.0,121.0,0.0,56.0,Bookerson,4764,1,E,308,S,846.0,846.0,True
1749_01,Earth,True,PSO J318.5-22,59.0,False,0.0,0.0,0.0,0.0,0.0,Coley,1749,1,G,288,P,0.0,0.0,False
2901_01,Earth,False,TRAPPIST-1e,16.0,False,0.0,20.0,0.0,300.0,681.0,Vandez,2901,1,F,601,P,1001.0,1001.0,False
2559_01,Europa,False,TRAPPIST-1e,51.0,False,0.0,1949.0,0.0,2549.0,39.0,Clarty,2559,1,,,,4537.0,4537.0,False
4645_01,Europa,False,TRAPPIST-1e,48.0,False,0.0,9633.0,0.0,1.0,2.0,Bacistion,4645,1,B,184,S,9636.0,9636.0,True
6218_02,Earth,False,TRAPPIST-1e,36.0,False,1603.0,0.0,2.0,87.0,0.0,Villenson,6218,2,E,413,S,1692.0,1692.0,False
2211_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,2347.0,0.0,380.0,0.0,Hurles,2211,1,F,434,S,2727.0,2727.0,True
7452_03,Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,,0.0,Sloweber,7452,3,B,281,S,,0.0,True
7056_01,Europa,False,55 Cancri e,43.0,False,0.0,2093.0,0.0,3409.0,30.0,Secont,7056,1,D,217,S,5532.0,5532.0,False
3492_01,Earth,False,TRAPPIST-1e,33.0,False,44.0,630.0,18.0,96.0,0.0,Waterson,3492,1,E,238,S,788.0,788.0,False
1453_01,Earth,,55 Cancri e,16.0,,0.0,2838.0,32.0,5.0,3404.0,Thorney,1453,1,G,229,P,6279.0,6279.0,False
3210_03,Europa,False,TRAPPIST-1e,37.0,False,76.0,2804.0,0.0,1287.0,1229.0,Heeroling,3210,3,E,211,S,5396.0,5396.0,False
2986_01,Mars,False,TRAPPIST-1e,15.0,False,5711.0,0.0,2516.0,0.0,1370.0,Dutty,2986,1,E,197,S,9597.0,9597.0,False
8938_02,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Must,8938,2,F,1729,S,0.0,0.0,True
1501_01,Earth,False,TRAPPIST-1e,63.0,False,0.0,216.0,0.0,594.0,0.0,Fryan,1501,1,G,243,P,810.0,810.0,False
6222_01,Earth,False,PSO J318.5-22,29.0,False,25.0,0.0,2.0,0.0,657.0,Lewintos,6222,1,F,1190,S,684.0,684.0,False
2478_01,Earth,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Bardina,2478,1,G,404,P,0.0,0.0,False
6302_06,Earth,False,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,,Simsey,6302,6,G,1015,P,,0.0,True
3677_01,Earth,False,PSO J318.5-22,24.0,False,105.0,0.0,37.0,518.0,0.0,Valezaley,3677,1,F,694,S,660.0,660.0,False
8637_03,Mars,False,TRAPPIST-1e,17.0,,330.0,1.0,967.0,0.0,0.0,Spien,8637,3,E,555,P,1298.0,1298.0,False
8932_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,912.0,41.0,Blanglison,8932,1,F,1727,S,953.0,953.0,False
9075_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,10.0,758.0,0.0,20.0,Nolds,9075,1,E,580,P,788.0,788.0,False
6007_01,Earth,True,,44.0,False,0.0,0.0,,0.0,0.0,Kochroeders,6007,1,G,971,P,,0.0,True
7390_01,Earth,False,TRAPPIST-1e,62.0,False,240.0,0.0,0.0,586.0,10.0,Wiggs,7390,1,G,1190,P,836.0,836.0,False
7078_01,Earth,False,TRAPPIST-1e,13.0,False,244.0,0.0,100.0,423.0,14.0,Wartyson,7078,1,G,1163,S,781.0,781.0,False
6394_04,Earth,False,55 Cancri e,23.0,False,0.0,0.0,478.0,4560.0,0.0,Alberts,6394,4,G,1037,S,5038.0,5038.0,False
6028_04,Europa,False,TRAPPIST-1e,26.0,True,0.0,3638.0,0.0,1043.0,0.0,Preeldy,6028,4,,,,4681.0,4681.0,True
5643_01,Mars,False,TRAPPIST-1e,24.0,False,158.0,0.0,1594.0,1.0,0.0,Karte,5643,1,F,1077,S,1753.0,1753.0,True
3091_02,Europa,True,TRAPPIST-1e,26.0,False,,0.0,0.0,0.0,0.0,Wingcoling,3091,2,D,102,S,,0.0,True
2000_01,Europa,False,55 Cancri e,28.0,False,5.0,2676.0,13.0,0.0,157.0,Plattering,2000,1,C,76,S,2851.0,2851.0,True
3984_01,Earth,True,PSO J318.5-22,,False,0.0,0.0,0.0,0.0,0.0,Wilsoney,3984,1,G,654,S,0.0,0.0,True
5975_01,Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Sageng,5975,1,E,380,P,0.0,0.0,True
1383_01,Europa,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Resendent,1383,1,D,49,S,0.0,0.0,True
2003_01,Earth,False,TRAPPIST-1e,19.0,,3.0,6.0,20.0,60.0,719.0,Oconley,2003,1,G,323,P,808.0,808.0,False
2163_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,6.0,745.0,22.0,Mosepherry,2163,1,G,349,P,773.0,773.0,False
9011_01,Earth,False,TRAPPIST-1e,45.0,False,2.0,338.0,307.0,64.0,0.0,Anthompson,9011,1,F,1746,S,711.0,711.0,False
6508_01,Earth,False,PSO J318.5-22,32.0,False,397.0,0.0,7.0,182.0,5.0,Braymon,6508,1,F,1242,S,591.0,591.0,False
2105_01,Earth,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,Loway,2105,1,G,335,S,0.0,0.0,False
3967_01,Mars,False,TRAPPIST-1e,22.0,False,886.0,55.0,0.0,0.0,,Seen,3967,1,F,819,P,,941.0,False
1976_02,Europa,False,TRAPPIST-1e,34.0,False,15.0,3578.0,0.0,,473.0,Lansuffle,1976,2,B,82,S,,4066.0,True
8326_01,Earth,False,TRAPPIST-1e,31.0,False,773.0,0.0,0.0,,1.0,Howenters,8326,1,G,1354,P,,774.0,False
8671_01,Europa,False,55 Cancri e,29.0,False,1.0,764.0,1.0,265.0,1539.0,Ticagent,8671,1,A,90,P,2570.0,2570.0,True
9231_01,Mars,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Paie,9231,1,F,1888,P,0.0,0.0,True
5728_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,217.0,0.0,77.0,510.0,Wolferguson,5728,1,F,1185,P,804.0,804.0,False
2796_01,Earth,False,55 Cancri e,17.0,False,0.0,0.0,0.0,863.0,0.0,,2796,1,F,536,S,863.0,863.0,False
1340_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Harrenoldez,1340,1,G,203,S,0.0,0.0,False
2582_01,Earth,False,TRAPPIST-1e,22.0,False,98.0,0.0,46.0,641.0,0.0,Chardsons,2582,1,G,415,P,785.0,785.0,False
4726_02,Europa,False,55 Cancri e,26.0,False,0.0,3452.0,0.0,4.0,1960.0,Praugnox,4726,2,C,187,S,5416.0,5416.0,True
5206_02,Earth,False,PSO J318.5-22,60.0,False,0.0,0.0,789.0,283.0,3.0,Briggston,5206,2,F,1062,P,1075.0,1075.0,False
7203_01,Earth,False,TRAPPIST-1e,24.0,False,1.0,194.0,0.0,0.0,632.0,Reenon,7203,1,E,463,P,827.0,827.0,True
0580_01,Earth,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Wagnerray,580,1,G,87,P,0.0,0.0,True
6135_01,Earth,False,TRAPPIST-1e,24.0,False,270.0,0.0,534.0,0.0,0.0,Ellahan,6135,1,F,1272,P,804.0,804.0,False
3614_01,Earth,False,TRAPPIST-1e,20.0,False,2.0,0.0,7.0,2.0,547.0,Quinnerry,3614,1,F,749,P,558.0,558.0,False
0849_01,Europa,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Oidederval,849,1,B,32,S,0.0,0.0,True
0940_01,Earth,False,TRAPPIST-1e,38.0,False,55.0,741.0,0.0,0.0,13.0,Byerton,940,1,G,136,P,809.0,809.0,True
5705_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Chanan,5705,1,G,925,S,0.0,0.0,True
0889_01,Europa,False,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Polksy,889,1,C,32,P,0.0,0.0,False
5127_02,Earth,False,TRAPPIST-1e,16.0,False,43.0,0.0,0.0,1893.0,119.0,Yanton,5127,2,F,983,S,2055.0,2055.0,False
5927_03,Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,Sysilstict,5927,3,B,201,P,0.0,0.0,True
0907_02,Europa,False,TRAPPIST-1e,28.0,False,0.0,1736.0,,145.0,634.0,Cassiding,907,2,B,34,P,,2515.0,False
3292_03,Europa,True,55 Cancri e,14.0,False,,0.0,0.0,,0.0,Brakepined,3292,3,B,121,S,,0.0,True
2867_02,Mars,False,TRAPPIST-1e,51.0,False,819.0,4.0,92.0,38.0,0.0,Bane,2867,2,E,176,P,953.0,953.0,False
4023_01,Earth,False,TRAPPIST-1e,27.0,False,1.0,355.0,757.0,0.0,,Torrez,4023,1,E,246,P,,1113.0,False
7605_01,Mars,False,55 Cancri e,28.0,False,2484.0,136.0,42.0,0.0,0.0,Crité,7605,1,F,1452,S,2662.0,2662.0,False
5198_01,Mars,False,TRAPPIST-1e,45.0,False,878.0,0.0,430.0,0.0,0.0,Fla,5198,1,F,1059,P,1308.0,1308.0,False
7061_01,Earth,False,TRAPPIST-1e,16.0,False,4.0,1666.0,0.0,35.0,40.0,Kellson,7061,1,G,1156,S,1745.0,1745.0,True
7650_04,Earth,False,TRAPPIST-1e,18.0,False,711.0,12.0,0.0,83.0,0.0,Potters,7650,4,F,1461,S,806.0,806.0,True
4359_03,Europa,False,55 Cancri e,54.0,False,0.0,1832.0,0.0,0.0,1768.0,Sebleve,4359,3,C,137,P,3600.0,3600.0,False
1661_03,Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Fringh,1661,3,A,20,S,0.0,0.0,True
6926_01,,False,TRAPPIST-1e,43.0,False,1944.0,17.0,657.0,0.0,0.0,Birt,6926,1,F,1435,P,2618.0,2618.0,True
3495_04,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Volloor,3495,4,C,127,S,0.0,0.0,True
4477_01,Earth,False,55 Cancri e,31.0,False,23.0,0.0,0.0,,17.0,Scheron,4477,1,G,731,S,,40.0,False
4372_02,Mars,False,TRAPPIST-1e,42.0,False,954.0,0.0,1.0,0.0,0.0,Sache,4372,2,E,283,S,955.0,955.0,False
